TenantId,TimeGenerated,Timestamp,AlertId,Title,Categories,AttackTechniques,ServiceSource,DetectionSource,EntityType,EvidenceRole,EvidenceDirection,FileName,FolderPath,SHA1,SHA256,FileSize,ThreatFamily,RemoteIP,RemoteUrl,AccountName,AccountDomain,AccountSid,AccountObjectId,AccountUpn,DeviceId,DeviceName,LocalIP,NetworkMessageId,EmailSubject,ApplicationId,Application,OAuthApplicationId,ProcessCommandLine,AdditionalFields,RegistryKey,RegistryValueName,RegistryValueData,CloudPlatform,CloudResource,Severity,SourceSystem,Type
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:59:59Z,2026-05-28T11:59:00Z,sa-benign-scan-59,Routine background scan 59,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:00:00Z,2026-05-28T11:00:00Z,sa-benign-scan-60,Routine background scan 60,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:01:01Z,2026-05-28T11:01:00Z,sa-benign-scan-61,Routine background scan 61,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:02:02Z,2026-05-28T11:02:00Z,sa-benign-scan-62,Routine background scan 62,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:03:03Z,2026-05-28T11:03:00Z,sa-benign-scan-63,Routine background scan 63,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:04:04Z,2026-05-28T11:04:00Z,sa-benign-scan-64,Routine background scan 64,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:05:05Z,2026-05-28T11:05:00Z,sa-benign-scan-65,Routine background scan 65,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:06:06Z,2026-05-28T11:06:00Z,sa-benign-scan-66,Routine background scan 66,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:07:07Z,2026-05-28T11:07:00Z,sa-benign-scan-67,Routine background scan 67,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:08:08Z,2026-05-28T11:08:00Z,sa-benign-scan-68,Routine background scan 68,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:09:09Z,2026-05-28T11:09:00Z,sa-benign-scan-69,Routine background scan 69,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:10:10Z,2026-05-28T11:10:00Z,sa-benign-scan-70,Routine background scan 70,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:11:11Z,2026-05-28T11:11:00Z,sa-benign-scan-71,Routine background scan 71,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:12:12Z,2026-05-28T11:12:00Z,sa-benign-scan-72,Routine background scan 72,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:13:13Z,2026-05-28T11:13:00Z,sa-benign-scan-73,Routine background scan 73,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:14:14Z,2026-05-28T11:14:00Z,sa-benign-scan-74,Routine background scan 74,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:15:15Z,2026-05-28T11:15:00Z,sa-benign-scan-75,Routine background scan 75,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:16:16Z,2026-05-28T11:16:00Z,sa-benign-scan-76,Routine background scan 76,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:17:17Z,2026-05-28T11:17:00Z,sa-benign-scan-77,Routine background scan 77,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:18:18Z,2026-05-28T11:18:00Z,sa-benign-scan-78,Routine background scan 78,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:19:19Z,2026-05-28T11:19:00Z,sa-benign-scan-79,Routine background scan 79,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:20:20Z,2026-05-28T11:20:00Z,sa-benign-scan-80,Routine background scan 80,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:21:21Z,2026-05-28T11:21:00Z,sa-benign-scan-81,Routine background scan 81,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:22:22Z,2026-05-28T11:22:00Z,sa-benign-scan-82,Routine background scan 82,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:23:23Z,2026-05-28T11:23:00Z,sa-benign-scan-83,Routine background scan 83,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:24:24Z,2026-05-28T11:24:00Z,sa-benign-scan-84,Routine background scan 84,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:25:25Z,2026-05-28T11:25:00Z,sa-benign-scan-85,Routine background scan 85,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:26:26Z,2026-05-28T11:26:00Z,sa-benign-scan-86,Routine background scan 86,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:27:27Z,2026-05-28T11:27:00Z,sa-benign-scan-87,Routine background scan 87,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:28:28Z,2026-05-28T11:28:00Z,sa-benign-scan-88,Routine background scan 88,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:29:29Z,2026-05-28T11:29:00Z,sa-benign-scan-89,Routine background scan 89,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:30:30Z,2026-05-28T11:30:00Z,sa-benign-scan-90,Routine background scan 90,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:31:31Z,2026-05-28T11:31:00Z,sa-benign-scan-91,Routine background scan 91,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:32:32Z,2026-05-28T11:32:00Z,sa-benign-scan-92,Routine background scan 92,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:33:33Z,2026-05-28T11:33:00Z,sa-benign-scan-93,Routine background scan 93,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:34:34Z,2026-05-28T11:34:00Z,sa-benign-scan-94,Routine background scan 94,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:35:35Z,2026-05-28T11:35:00Z,sa-benign-scan-95,Routine background scan 95,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:36:36Z,2026-05-28T11:36:00Z,sa-benign-scan-96,Routine background scan 96,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:37:37Z,2026-05-28T11:37:00Z,sa-benign-scan-97,Routine background scan 97,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:38:38Z,2026-05-28T11:38:00Z,sa-benign-scan-98,Routine background scan 98,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
tenant-lab-001-a000-0000-0000-000000000001,2026-05-28T11:39:39Z,2026-05-28T11:39:00Z,sa-benign-scan-99,Routine background scan 99,SuspiciousActivity,T1059,Microsoft Defender for Endpoint,AutomatedInvestigation,Process,Primary,Related,MsMpEng.exe,,,,,,,,jordan.velez,creditsafe.com,S-1-5-21-1000000000-2000000000-3000000000-104421,8f3a2b1c-4d5e-6a7b-8c9d-0e1f2a3b4c5d,jordan.velez@creditsafe.com,dev-01982-a1b2-c3d4-e5f6-7890abcd0198,CS-DEV-01982,10.24.18.55,,,,,,MsMpEng.exe -Scan -ScanType 1,,,,,,,Medium,Detection,AlertEvidence
